Sales Id,Region,Country,Item Type,Sales Channel,Order Priority,,,
4512,North America,Canada,Household,Offline,H,,,
4513,Europe,Romania,Meat,Offline,C,,,
4514,Asia,Taiwan,Meat,Online,M,,,
4515,Asia,Cambodia,Clothes,Online,M,,,
4516,Asia,Myanmar,Meat,Online,H,,,
4517,Asia,Vietnam,Household,Online,H,,,
4518,Europe,Iceland,Vegetables,Offline,C,,,
4519,Sub-Saharan Africa,Sudan,Vegetables,Offline,H,,,
4520,Middle East and North Africa,Algeria,Personal Care,Online,H,,,
4521,North America,United States of America,Household,Online,L,,,
4522,Sub-Saharan Africa,Nigeria,Meat,Offline,L,,,
4523,Sub-Saharan Africa,Burundi,Office Supplies,Online,M,,,
4524,Asia,Tajikistan,Cereal,Offline,L,,,
4525,Asia,Nepal,Beverages,Online,M,,,
4526,Australia and Oceania,Australia,Fruits,Offline,M,,,
4527,Sub-Saharan Africa,Mozambique,Fruits,Online,H,,,
4528,Europe,Luxembourg,Office Supplies,Offline,H,,,
4529,Middle East and North Africa,Iraq,Meat,Online,C,,,
4530,Asia,Cambodia,Snacks,Online,M,,,
4531,Sub-Saharan Africa,Comoros,Cosmetics,Online,L,,,
4532,Europe,Malta,Personal Care,Offline,C,,,
4533,Middle East and North Africa,Oman,Household,Online,L,,,
4534,North America,United States of America,Office Supplies,Offline,L,,,
4535,Sub-Saharan Africa,Ethiopia,Fruits,Offline,L,,,
4536,Central America and the Caribbean,Barbados,Snacks,Offline,C,,,
4537,Central America and the Caribbean,Guatemala,Household,Offline,L,,,
4538,Sub-Saharan Africa,Uganda,Fruits,Offline,H,,,
4539,Europe,France,Clothes,Online,M,,,
4540,Middle East and North Africa,Somalia,Personal Care,Offline,H,,,
4541,Sub-Saharan Africa,Ghana,Clothes,Online,L,,,
4542,Europe,Spain,Personal Care,Online,C,,,
4543,Sub-Saharan Africa,Zambia,Beverages,Offline,C,,,
4544,Sub-Saharan Africa,Senegal,Snacks,Online,L,,,
4545,Asia,Myanmar,Cereal,Online,C,,,
4546,Sub-Saharan Africa,Equatorial Guinea,Personal Care,Online,H,,,
4547,Sub-Saharan Africa,Rwanda,Beverages,Offline,C,,,
4548,Sub-Saharan Africa,Mozambique,Snacks,Online,L,,,
4549,Australia and Oceania,Tonga,Snacks,Offline,M,,,
4550,Asia,India,Office Supplies,Offline,L,,,
4551,Central America and the Caribbean,The Bahamas,Baby Food,Offline,C,,,
4552,North America,Mexico,Beverages,Offline,H,,,
4553,Sub-Saharan Africa,Seychelles ,Fruits,Offline,H,,,
4554,Sub-Saharan Africa,Kenya,Meat,Online,L,,,
4555,Europe,Norway,Office Supplies,Online,L,,,
4556,Europe,Malta,Cosmetics,Offline,C,,,
4557,Asia,Thailand,Household,Offline,H,,,
4558,Europe,Kosovo,Snacks,Offline,C,,,
4559,Australia and Oceania,Kiribati,Vegetables,Online,H,,,
4560,Sub-Saharan Africa,Sierra Leone,Beverages,Online,H,,,
4561,Middle East and North Africa,Israel,Cosmetics,Online,L,,,
4562,Europe,Andorra,Clothes,Online,C,,,
4563,Europe,Macedonia,Beverages,Offline,M,,,
4564,Europe,Austria,Vegetables,Offline,C,,,
4565,Europe,Montenegro,Baby Food,Online,M,,,
4566,Sub-Saharan Africa,Niger,Office Supplies,Offline,H,,,
4567,Europe,Bosnia and Herzegovina,Personal Care,Offline,L,,,
4568,Asia,Myanmar,Personal Care,Online,H,,,
4569,Europe,Bosnia and Herzegovina,Office Supplies,Offline,L,,,
4570,Europe,Russia,Cosmetics,Offline,C,,,
4571,Australia and Oceania,Vanuatu,Vegetables,Online,L,,,
4572,Sub-Saharan Africa,Botswana,Baby Food,Online,C,,,
4573,Middle East and North Africa,Iraq,Household,Online,H,,,
4574,Central America and the Caribbean,Grenada,Baby Food,Online,M,,,
4575,Sub-Saharan Africa,Uganda,Meat,Offline,C,,,
4576,Europe,Netherlands,Clothes,Offline,H,,,
4577,Europe,Russia,Beverages,Offline,M,,,
4578,Central America and the Caribbean,Nicaragua,Office Supplies,Online,M,,,
4579,Europe,Monaco,Vegetables,Offline,C,,,
4580,Sub-Saharan Africa,Mauritius ,Baby Food,Online,H,,,
4581,Central America and the Caribbean,Dominican Republic,Vegetables,Online,C,,,
4582,Australia and Oceania,Nauru,Office Supplies,Online,H,,,
4583,Australia and Oceania,Tuvalu,Baby Food,Offline,C,,,
4584,Middle East and North Africa,Kuwait,Baby Food,Offline,L,,,
4585,Australia and Oceania,Marshall Islands,Cosmetics,Offline,C,,,
4586,Australia and Oceania,Tonga,Fruits,Online,M,,,
4587,Australia and Oceania,Tonga,Household,Offline,C,,,
4588,Australia and Oceania,Tonga,Cereal,Offline,C,,,
4589,Australia and Oceania,East Timor,Clothes,Offline,L,,,
4590,Asia,Turkmenistan,Cosmetics,Online,M,,,
4591,Sub-Saharan Africa,Mauritania,Personal Care,Online,H,,,
4592,Central America and the Caribbean,Dominican Republic,Fruits,Offline,C,,,
4593,Australia and Oceania,Nauru,Cosmetics,Online,L,,,
4594,Sub-Saharan Africa,Madagascar,Meat,Online,H,,,
4595,Sub-Saharan Africa,Tanzania,Cereal,Online,M,,,
4596,Europe,Macedonia,Beverages,Offline,L,,,
4597,Europe,Monaco,Household,Online,L,,,
4598,Europe,Italy,Fruits,Offline,L,,,
4599,Central America and the Caribbean,Jamaica,Cosmetics,Online,C,,,
4600,Sub-Saharan Africa,South Sudan,Cosmetics,Online,H,,,
4601,Sub-Saharan Africa,Ghana,Meat,Online,H,,,
4602,Europe,Bulgaria,Snacks,Online,C,,,
4603,Europe,Luxembourg,Fruits,Offline,M,,,
4604,Europe,Hungary,Fruits,Offline,M,,,
4605,Europe,Greece,Beverages,Offline,H,,,
4606,Australia and Oceania,Samoa ,Vegetables,Offline,C,,,
4607,Sub-Saharan Africa,Benin,Meat,Offline,H,,,
4608,Europe,Belgium,Meat,Offline,M,,,
4609,Central America and the Caribbean,Jamaica,Baby Food,Online,H,,,
4610,Sub-Saharan Africa,Kenya,Baby Food,Online,L,,,
4611,Sub-Saharan Africa,Liberia,Cereal,Online,H,,,
4612,Asia,Mongolia,Baby Food,Online,M,,,
4613,Australia and Oceania,Palau,Cereal,Offline,L,,,
4614,Asia,Uzbekistan,Cereal,Offline,M,,,
4615,Middle East and North Africa,Kuwait,Fruits,Offline,M,,,
4616,Asia,Tajikistan,Baby Food,Online,H,,,
4617,Sub-Saharan Africa,Lesotho,Office Supplies,Online,C,,,
4618,Europe,Norway,Snacks,Online,H,,,
4619,Europe,Armenia,Fruits,Offline,C,,,
4620,Sub-Saharan Africa,Mauritius ,Household,Online,C,,,
4621,Europe,Slovakia,Cereal,Online,H,,,
4622,Asia,Turkmenistan,Office Supplies,Online,L,,,
4623,Europe,Portugal,Cosmetics,Offline,L,,,
4624,Central America and the Caribbean,Cuba,Office Supplies,Offline,L,,,
4625,Europe,Slovakia,Office Supplies,Online,H,,,
4626,Central America and the Caribbean,Cuba,Baby Food,Online,H,,,
4627,Asia,Turkmenistan,Office Supplies,Online,C,,,
4628,Sub-Saharan Africa,Mauritania,Fruits,Offline,M,,,
4629,Middle East and North Africa,Israel,Personal Care,Offline,H,,,
4630,Middle East and North Africa,Libya,Beverages,Offline,C,,,
4631,Sub-Saharan Africa,Comoros,Cereal,Online,M,,,
4632,Australia and Oceania,Fiji,Meat,Offline,C,,,
4633,Australia and Oceania,Tuvalu,Snacks,Online,C,,,
4634,Europe,Luxembourg,Fruits,Online,M,,,
4635,Central America and the Caribbean,Dominican Republic,Meat,Online,M,,,
4636,Europe,Denmark,Vegetables,Online,L,,,
4637,Europe,Bulgaria,Office Supplies,Online,M,,,
4638,Central America and the Caribbean,Guatemala,Office Supplies,Online,H,,,
4639,Middle East and North Africa,Jordan,Clothes,Offline,L,,,
4640,Europe,Malta,Baby Food,Offline,L,,,
4641,North America,Mexico,Office Supplies,Offline,H,,,
4642,Middle East and North Africa,Kuwait,Office Supplies,Online,L,,,
4643,Sub-Saharan Africa,Zimbabwe,Cereal,Online,L,,,
4644,Central America and the Caribbean,Haiti,Clothes,Online,M,,,
4645,Asia,Singapore,Cosmetics,Online,L,,,
4646,Central America and the Caribbean,Dominican Republic,Household,Offline,L,,,
4647,Middle East and North Africa,Bahrain,Snacks,Online,H,,,
4648,Europe,Bosnia and Herzegovina,Household,Offline,M,,,
4649,Europe,Kosovo,Beverages,Offline,M,,,
4650,Middle East and North Africa,Israel,Cosmetics,Offline,L,,,
4651,Europe,France,Cereal,Online,C,,,
4652,Sub-Saharan Africa,Zambia,Cosmetics,Online,L,,,
4653,Sub-Saharan Africa,Mauritius ,Clothes,Online,H,,,
4654,Europe,Liechtenstein,Vegetables,Offline,C,,,
4655,Sub-Saharan Africa,Sierra Leone,Cereal,Offline,M,,,
4656,Sub-Saharan Africa,Niger,Vegetables,Offline,H,,,
4657,Sub-Saharan Africa,Liberia,Baby Food,Offline,C,,,
4658,Central America and the Caribbean,Panama,Vegetables,Offline,H,,,
4659,Asia,Uzbekistan,Cereal,Online,L,,,
4660,Europe,San Marino,Office Supplies,Offline,C,,,
4661,Sub-Saharan Africa,Comoros,Snacks,Offline,C,,,
4662,Europe,Austria,Vegetables,Offline,C,,,
4663,Central America and the Caribbean,The Bahamas,Vegetables,Offline,M,,,
4664,Middle East and North Africa,Tunisia ,Personal Care,Offline,L,,,
4665,Australia and Oceania,Tonga,Meat,Online,C,,,
4666,Sub-Saharan Africa,Kenya,Personal Care,Offline,C,,,
4667,North America,Greenland,Baby Food,Online,L,,,
4668,Central America and the Caribbean,The Bahamas,Cosmetics,Offline,C,,,
4669,Asia,China,Cosmetics,Offline,H,,,
4670,Europe,Switzerland,Fruits,Online,H,,,
4671,Europe,Serbia,Vegetables,Online,L,,,
4672,Sub-Saharan Africa,Mali,Vegetables,Online,M,,,
4673,Middle East and North Africa,Qatar,Cosmetics,Offline,M,,,
4674,Sub-Saharan Africa,Sudan,Household,Online,L,,,
4675,Sub-Saharan Africa,Malawi,Office Supplies,Online,L,,,
4676,Europe,Lithuania,Fruits,Online,M,,,
4677,Asia,Bhutan,Personal Care,Online,H,,,
4678,Europe,Bosnia and Herzegovina,Baby Food,Online,L,,,
4679,Sub-Saharan Africa,Tanzania,Household,Offline,H,,,
4680,Sub-Saharan Africa,The Gambia,Fruits,Offline,L,,,
4681,Sub-Saharan Africa,Guinea,Household,Online,H,,,
4682,Middle East and North Africa,Jordan,Office Supplies,Offline,C,,,
4683,Middle East and North Africa,Iran,Fruits,Offline,M,,,
4684,Europe,Albania,Office Supplies,Online,M,,,
4685,Sub-Saharan Africa,Zimbabwe,Clothes,Offline,M,,,
4686,Australia and Oceania,Fiji,Cosmetics,Offline,L,,,
4687,Asia,Kazakhstan,Vegetables,Online,L,,,
4688,Europe,Georgia,Cereal,Offline,M,,,
4689,Sub-Saharan Africa,Senegal,Beverages,Online,C,,,
4690,Australia and Oceania,Federated States of Micronesia,Office Supplies,Offline,H,,,
4691,Sub-Saharan Africa,Zambia,Cereal,Online,L,,,
4692,Europe,Liechtenstein,Vegetables,Offline,H,,,
4693,Australia and Oceania,Vanuatu,Office Supplies,Online,C,,,
4694,Central America and the Caribbean,Saint Kitts and Nevis ,Personal Care,Offline,C,,,
4695,Middle East and North Africa,Iran,Snacks,Offline,M,,,
4696,Sub-Saharan Africa,Niger,Personal Care,Online,H,,,
4697,Sub-Saharan Africa,Eritrea,Office Supplies,Offline,H,,,
4698,Europe,Luxembourg,Household,Online,H,,,
4699,Middle East and North Africa,Tunisia ,Snacks,Online,M,,,
4700,Asia,North Korea,Snacks,Offline,C,,,
4701,Europe,Spain,Vegetables,Online,H,,,
4702,Sub-Saharan Africa,Burkina Faso,Beverages,Offline,C,,,
4703,North America,Mexico,Cosmetics,Offline,H,,,
4704,Europe,Portugal,Meat,Online,H,,,
4705,Sub-Saharan Africa,Burkina Faso,Cosmetics,Offline,H,,,
4706,Sub-Saharan Africa,Niger,Household,Online,M,,,
4707,Europe,Poland,Cereal,Online,L,,,
4708,Europe,Romania,Household,Offline,H,,,
4709,Sub-Saharan Africa,Burkina Faso,Fruits,Online,C,,,
4710,Europe,Austria,Cereal,Online,M,,,
4711,Europe,Latvia,Snacks,Offline,M,,,
4712,Europe,San Marino,Personal Care,Online,L,,,
4713,Sub-Saharan Africa,Zambia,Clothes,Online,H,,,
4714,Europe,Poland,Vegetables,Online,H,,,
4715,Sub-Saharan Africa,Guinea,Household,Online,H,,,
4716,Sub-Saharan Africa,Togo,Meat,Online,C,,,
4717,Sub-Saharan Africa,Guinea-Bissau,Baby Food,Offline,C,,,
4718,Sub-Saharan Africa,Djibouti,Household,Online,L,,,
4719,Australia and Oceania,Tonga,Snacks,Offline,H,,,
4720,Asia,Uzbekistan,Personal Care,Offline,L,,,
4721,Sub-Saharan Africa,Cameroon,Cereal,Offline,M,,,
4722,North America,Canada,Vegetables,Offline,L,,,
4723,Europe,Netherlands,Office Supplies,Online,C,,,
4724,Central America and the Caribbean,El Salvador,Cereal,Offline,M,,,
4725,Asia,North Korea,Fruits,Offline,M,,,
4726,Middle East and North Africa,Turkey,Personal Care,Online,M,,,
4727,Central America and the Caribbean,The Bahamas,Household,Offline,H,,,
4728,Sub-Saharan Africa,Cameroon,Fruits,Offline,L,,,
4729,Middle East and North Africa,Yemen,Household,Offline,C,,,
4730,Europe,Bulgaria,Meat,Offline,H,,,
4731,Sub-Saharan Africa,Djibouti,Beverages,Offline,H,,,
4732,Sub-Saharan Africa,Mauritania,Vegetables,Offline,C,,,
4733,Sub-Saharan Africa,Ethiopia,Clothes,Online,M,,,
4734,Asia,Sri Lanka,Office Supplies,Offline,L,,,
4735,Europe,Greece,Fruits,Online,L,,,
4736,Europe,Ireland,Office Supplies,Online,C,,,
4737,Sub-Saharan Africa,Tanzania,Meat,Offline,M,,,
4738,Asia,Kazakhstan,Meat,Offline,C,,,
4739,Sub-Saharan Africa,South Africa,Baby Food,Online,M,,,
4740,Sub-Saharan Africa,Liberia,Clothes,Offline,L,,,
4741,Asia,Taiwan,Fruits,Online,H,,,
4742,North America,Greenland,Baby Food,Offline,H,,,
4743,Sub-Saharan Africa,Angola,Vegetables,Offline,H,,,
4744,Europe,Portugal,Household,Online,M,,,
4745,Sub-Saharan Africa,Mauritius ,Cosmetics,Offline,L,,,
4746,Australia and Oceania,Tonga,Cereal,Online,H,,,
4747,Asia,Turkmenistan,Office Supplies,Online,M,,,
4748,Sub-Saharan Africa,Liberia,Vegetables,Online,H,,,
4749,Europe,Liechtenstein,Meat,Online,C,,,
4750,Sub-Saharan Africa,Madagascar,Cereal,Offline,H,,,
4751,Sub-Saharan Africa,Cameroon,Personal Care,Online,C,,,
4752,Middle East and North Africa,Israel,Beverages,Online,L,,,
4753,Europe,Austria,Meat,Online,H,,,
4754,Europe,Ireland,Cereal,Online,H,,,
4755,Sub-Saharan Africa,Ethiopia,Baby Food,Offline,L,,,
4756,Asia,South Korea,Household,Offline,H,,,
4757,Sub-Saharan Africa,Sierra Leone,Vegetables,Online,H,,,
4758,Asia,Uzbekistan,Office Supplies,Online,H,,,
4759,Sub-Saharan Africa,Chad,Snacks,Online,C,,,
4760,Sub-Saharan Africa,Malawi,Snacks,Offline,C,,,
4761,Central America and the Caribbean,Antigua and Barbuda ,Fruits,Online,H,,,
4762,Europe,San Marino,Cosmetics,Online,H,,,
4763,Australia and Oceania,Samoa ,Vegetables,Offline,L,,,
4764,Sub-Saharan Africa,Niger,Personal Care,Online,M,,,
4765,Sub-Saharan Africa,Gabon,Office Supplies,Offline,C,,,
4766,Sub-Saharan Africa,Mali,Household,Online,H,,,
4767,Australia and Oceania,Nauru,Clothes,Offline,L,,,
4768,Central America and the Caribbean,The Bahamas,Cereal,Online,H,,,
4769,Sub-Saharan Africa,South Africa,Cereal,Offline,L,,,
4770,Europe,Vatican City,Cereal,Online,M,,,
4771,Asia,Kyrgyzstan,Fruits,Offline,H,,,
4772,Europe,Italy,Clothes,Online,H,,,
4773,Europe,Croatia,Meat,Online,M,,,
4774,Asia,North Korea,Clothes,Online,L,,,
4775,Sub-Saharan Africa,Cameroon,Cereal,Online,H,,,
4776,Sub-Saharan Africa,Comoros,Personal Care,Offline,C,,,
4777,Europe,Slovakia,Snacks,Offline,M,,,
4778,Sub-Saharan Africa,Lesotho,Household,Online,C,,,
4779,Middle East and North Africa,Turkey,Meat,Offline,C,,,
4780,Australia and Oceania,Federated States of Micronesia,Baby Food,Offline,H,,,
4781,Sub-Saharan Africa,Madagascar,Office Supplies,Offline,H,,,
4782,Asia,Turkmenistan,Fruits,Offline,L,,,
4783,Middle East and North Africa,Bahrain,Household,Online,C,,,
4784,Europe,Sweden,Baby Food,Offline,M,,,
4785,Central America and the Caribbean,Saint Vincent and the Grenadines,Fruits,Offline,H,,,
4786,Europe,Slovenia,Personal Care,Offline,M,,,
4787,Sub-Saharan Africa,Mauritania,Snacks,Offline,L,,,
4788,Sub-Saharan Africa,Kenya,Baby Food,Online,H,,,
4789,Europe,Norway,Clothes,Online,H,,,
4790,Europe,Armenia,Baby Food,Offline,M,,,
4791,Central America and the Caribbean,Honduras,Fruits,Offline,H,,,
4792,Middle East and North Africa,Israel,Cereal,Online,C,,,
4793,Central America and the Caribbean,Haiti,Cereal,Offline,M,,,
4794,Sub-Saharan Africa,Zambia,Household,Online,C,,,
4795,Australia and Oceania,Solomon Islands,Baby Food,Online,H,,,
4796,Asia,Thailand,Personal Care,Offline,C,,,
4797,North America,Canada,Office Supplies,Offline,C,,,
4798,Sub-Saharan Africa,Guinea,Clothes,Offline,M,,,
4799,Europe,Bulgaria,Office Supplies,Offline,C,,,
4800,Asia,Bhutan,Household,Online,M,,,
4801,Central America and the Caribbean,Honduras,Baby Food,Online,M,,,
4802,Europe,Andorra,Meat,Online,M,,,
4803,Asia,Bhutan,Clothes,Online,M,,,
4804,Middle East and North Africa,Somalia,Meat,Online,H,,,
4805,Europe,Armenia,Cereal,Offline,H,,,
4806,Sub-Saharan Africa,Niger,Fruits,Online,C,,,
4807,Europe,Slovakia,Cosmetics,Online,L,,,
4808,Middle East and North Africa,Pakistan,Vegetables,Online,M,,,
4809,Australia and Oceania,East Timor,Snacks,Offline,M,,,
4810,Sub-Saharan Africa,Rwanda,Baby Food,Offline,L,,,
4811,Middle East and North Africa,Afghanistan,Snacks,Offline,L,,,
4812,Europe,Hungary,Office Supplies,Online,H,,,
4813,Australia and Oceania,Nauru,Meat,Online,L,,,
4814,Sub-Saharan Africa,Cote d'Ivoire,Cosmetics,Online,C,,,
4815,Europe,Latvia,Cereal,Offline,M,,,
4816,Asia,Mongolia,Beverages,Online,H,,,
4817,Sub-Saharan Africa,Kenya,Vegetables,Offline,M,,,
4818,Sub-Saharan Africa,South Africa,Beverages,Offline,M,,,
4819,Central America and the Caribbean,Saint Lucia,Baby Food,Online,H,,,
4820,Sub-Saharan Africa,Guinea,Cosmetics,Online,L,,,
4821,Sub-Saharan Africa,Malawi,Meat,Offline,L,,,
4822,Sub-Saharan Africa,Central African Republic,Office Supplies,Offline,L,,,
4823,Europe,Belgium,Beverages,Offline,L,,,
4824,Sub-Saharan Africa,Niger,Fruits,Online,L,,,
4825,Europe,Moldova ,Cosmetics,Online,H,,,
4826,Central America and the Caribbean,Grenada,Beverages,Online,M,,,
4827,Sub-Saharan Africa,Gabon,Baby Food,Online,H,,,
4828,Sub-Saharan Africa,Burundi,Office Supplies,Offline,M,,,
4829,Asia,Malaysia,Clothes,Offline,H,,,
4830,Australia and Oceania,Vanuatu,Personal Care,Offline,L,,,
4831,Europe,Moldova ,Meat,Offline,L,,,
4832,Sub-Saharan Africa,Cote d'Ivoire,Beverages,Offline,L,,,
4833,Asia,Turkmenistan,Fruits,Online,M,,,
4834,Europe,Austria,Clothes,Online,M,,,
4835,Sub-Saharan Africa,Cote d'Ivoire,Personal Care,Offline,C,,,
4836,Europe,Greece,Baby Food,Online,M,,,
4837,Asia,Brunei,Baby Food,Offline,M,,,
4838,Sub-Saharan Africa,South Sudan,Meat,Offline,C,,,
4839,Asia,North Korea,Meat,Offline,M,,,
4840,Asia,Bhutan,Snacks,Online,L,,,
4841,Asia,Thailand,Cosmetics,Offline,L,,,
4842,Middle East and North Africa,Iran,Cosmetics,Offline,H,,,
4843,Sub-Saharan Africa,Mali,Meat,Offline,L,,,
4844,Asia,Kyrgyzstan,Household,Offline,C,,,
4845,Sub-Saharan Africa,South Sudan,Baby Food,Offline,L,,,
4846,Central America and the Caribbean,Dominica,Beverages,Offline,C,,,
4847,Europe,Liechtenstein,Clothes,Offline,H,,,
4848,Australia and Oceania,Fiji,Household,Offline,L,,,
4849,Sub-Saharan Africa,Botswana,Household,Offline,H,,,
4850,Europe,United Kingdom,Baby Food,Offline,M,,,
4851,Middle East and North Africa,Syria,Meat,Offline,C,,,
4852,Asia,China,Cereal,Offline,H,,,
4853,Sub-Saharan Africa,Zimbabwe,Meat,Offline,M,,,
4854,Europe,Iceland,Personal Care,Offline,L,,,
4855,Sub-Saharan Africa,Eritrea,Beverages,Offline,L,,,
4856,Sub-Saharan Africa,Ethiopia,Cosmetics,Offline,M,,,
4857,Asia,Cambodia,Household,Offline,H,,,
4858,Central America and the Caribbean,Barbados,Beverages,Offline,C,,,
4859,Europe,Belarus,Vegetables,Offline,M,,,
4860,Europe,Sweden,Cereal,Online,L,,,
4861,Europe,Ireland,Vegetables,Online,L,,,
4862,Europe,Slovenia,Fruits,Online,L,,,
4863,Europe,Croatia,Snacks,Offline,M,,,
4864,Sub-Saharan Africa,Chad,Cereal,Online,M,,,
4865,Europe,Lithuania,Clothes,Offline,C,,,
4866,Central America and the Caribbean,Barbados,Clothes,Offline,M,,,
4867,Middle East and North Africa,Libya,Household,Online,C,,,
4868,Sub-Saharan Africa,Gabon,Vegetables,Offline,H,,,
4869,Europe,Switzerland,Cosmetics,Online,L,,,
4870,Middle East and North Africa,Jordan,Household,Offline,C,,,
4871,Europe,Iceland,Cosmetics,Online,M,,,
4872,Asia,South Korea,Cosmetics,Offline,C,,,
4873,Asia,Philippines,Clothes,Online,M,,,
4874,Sub-Saharan Africa,Guinea,Cosmetics,Online,M,,,
4875,Middle East and North Africa,Qatar,Office Supplies,Online,H,,,
4876,Asia,Brunei,Household,Online,M,,,
4877,Central America and the Caribbean,Belize,Clothes,Online,C,,,
4878,Sub-Saharan Africa,Republic of the Congo,Meat,Offline,C,,,
4879,Middle East and North Africa,Egypt,Clothes,Offline,M,,,
4880,Asia,Kazakhstan,Cosmetics,Offline,C,,,
4881,Europe,Denmark,Vegetables,Offline,H,,,
4882,Europe,Moldova ,Beverages,Online,H,,,
4883,Central America and the Caribbean,Guatemala,Fruits,Offline,C,,,
4884,North America,United States of America,Snacks,Online,M,,,
4885,Sub-Saharan Africa,Madagascar,Snacks,Offline,M,,,
4886,Europe,Cyprus,Personal Care,Online,L,,,
4887,Australia and Oceania,Nauru,Fruits,Offline,L,,,
4888,Australia and Oceania,East Timor,Snacks,Online,C,,,
4889,Europe,Hungary,Vegetables,Offline,L,,,
4890,Sub-Saharan Africa,Liberia,Snacks,Online,C,,,
4891,Central America and the Caribbean,Grenada,Beverages,Offline,C,,,
4892,Central America and the Caribbean,Dominican Republic,Meat,Online,L,,,
4893,Europe,Norway,Cosmetics,Offline,L,,,
4894,Middle East and North Africa,Tunisia ,Clothes,Online,M,,,
4895,Australia and Oceania,Papua New Guinea,Office Supplies,Offline,L,,,
4896,Australia and Oceania,Federated States of Micronesia,Baby Food,Offline,H,,,
4897,Europe,Norway,Meat,Offline,M,,,
4898,Asia,Sri Lanka,Personal Care,Offline,H,,,
4899,Europe,Poland,Cereal,Online,C,,,
4900,Europe,Lithuania,Meat,Offline,C,,,
4901,Sub-Saharan Africa,Guinea-Bissau,Personal Care,Online,M,,,
4902,Sub-Saharan Africa,Ghana,Meat,Offline,L,,,
